"INDEX_NAME","YEAR","SEASON","TOTAL_ABUNDANCE","TOTAL_ABUNDANCE_CV","Age-0","Age-1","Age-2","Age-3","Age-4","Age-5","Age-6","Age-7","Age-8","Age-9+","UNKNOWN","STOCK","SURVEY"
"NMFS_BTS_WGOM_FALL",1985,"FALL",2.0884,0.22,0.4374,0.3416,0.7071,0.5244,0.1334,0.2442,0.0127,0,0.0439,0.0811,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",1986,"FALL",1.5397,0.21,0,0.1894,0.3814,0.4622,0.2929,0.0849,0.0499,0,0,0.079,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",1987,"FALL",4.1949,0.26,0.2392,0.8243,2.2635,0.6855,0.3176,0.104,0,0,0,0,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",1988,"FALL",7.1925,0.32,0.7095,2.553,3.0196,1.1044,0.3617,0.1538,0,0,0,0,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",1989,"FALL",6.7386,0.29,0.0254,2.5092,2.63,1.2447,0.2856,0.0691,0,0,0,0,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",1990,"FALL",5.6402,0.24,0,0.2938,1.2287,2.8955,0.7063,0.3907,0.066,0.0358,0,0.0234,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",1991,"FALL",1.6085,0.2,0.0384,0.4421,0.2671,0.3474,0.4921,0.0598,0,0,0,0,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",1992,"FALL",2.0781,0.21,0.0701,0.5016,0.8858,0.2035,0.1246,0.3108,0.0518,0,0,0,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",1993,"FALL",2.85,0.43,0.2101,1.1338,1.09,0.4917,0.0208,0.0335,0.0575,0,0,0.0227,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",1994,"FALL",5.0249,0.28,0.0982,1.0437,2.1213,1.6203,0.2264,0.0066,0,0,0.0066,0,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",1995,"FALL",4.7331,0.36,0.0087,0.2642,1.7587,2.0586,0.5446,0.0932,0.0138,0,0,0,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",1996,"FALL",1.5503,0.25,0.0174,0.3006,0.4782,0.3163,0.3715,0.0736,0.0101,0,0,0,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",1997,"FALL",1.2805,0.3,0.0066,0.5044,0.3486,0.1303,0.1885,0.1087,0,0,0,0,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",1998,"FALL",1.4879,0.28,0.0951,0.4177,0.7597,0.2058,0.0868,0.0082,0.0097,0,0,0,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",1999,"FALL",2.2988,0.19,0.1027,0.5319,0.4575,0.7015,0.3979,0.1866,0.0234,0,0,0,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",2000,"FALL",3.5818,0.33,0,1.1293,1.4219,0.3768,0.5221,0.1057,0.0124,0,0.0136,0,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",2001,"FALL",2.5834,0.26,0.0264,0,0.6727,0.9602,0.3704,0.3402,0.1145,0.0963,0,0.0291,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",2002,"FALL",7.6764,0.48,0.1637,0.7456,0.5264,1.808,2.9574,0.9877,0.5959,0,0.0554,0,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",2003,"FALL",2.53,0.3,0.8565,0.69,0.4868,0.1959,0.6116,0.4053,0.048,0.0652,0,0.0272,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",2004,"FALL",2.7,0.31,3.2859,1.1166,0.2957,0.529,0.1977,0.2939,0.1664,0.06,0.015,0.0257,0,"WGOM","NEFSC_BTS"
