"HAUL_ID","INDEX_NAME","SURVEY","STOCK","AREA","STRATUM","YEAR","DATE","LAT","LON","COD_N","COD_KG","DEPTH","SURFACE_TE","BOTTOM_TEM","SALINITY","BOTTOM_TYP","SEASON","AGEGROUP","AGE_N","AGE_KG","Data_type","TIME","RESPONSE","AREA_SWEPT","cobble_P","gravel_P","rock_P","mud_P","sand_P","BATHY_DEPT","oisst","rugos","COND","endlon","endlat"
"24171-2627-1","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",2627,2017,"4/24/2017 00:00:00",42.19392,-70.14717,0,0,0,NA,0,NA,"SMOOTH","A.SPRING","Age0-2",0,0,"Biomass_KG",71,0,0.0384,0,0.9,0,0.8001,1,-40,7.02999973297,0.599313676357,"SMOOTH",-70.13562,42.1798
"24171-27-10","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",27,2017,"4/29/2017 00:00:00",42.13427,-69.83875,6,10.2,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",71,0,0.0384,0,0.1999,0,0.753,1,-137,7.25999975204,0.529088020325,"SMOOTH",-69.84527,42.11737
"24171-27-2","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",27,2017,"4/24/2017 00:00:00",42.11677,-69.89442,0,0,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",71,0,0.0384,0,0.2996,0,0.7008,1,-128,6.94999980927,1.20175909996,"ROUGH",-69.8836,42.10232
"24171-27-3","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",27,2017,"4/25/2017 00:00:00",42.16663,-69.90558,30,28.5,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",4,0,"Count",71,4,0.0384,0,0.0993,0,0.9012,1,-135,6.76999998093,1.29761767387,"ROUGH",-69.89957,42.1838
"24171-27-5","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",27,2017,"4/27/2017 00:00:00",42.43117,-69.97367,1,2,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",71,0,0.0384,0,0.6489,0,1,1,-175,6.61999988556,0.962026715279,"SMOOTH",-69.97902,42.44597
"24171-28-4","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",28,2017,"4/27/2017 00:00:00",42.33803,-69.88815,1,2.9,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",71,0,0.0384,0,0.3463,0,0.9525,0.9643,-203,6.61999988556,0.92786437273,"ROUGH",-69.8875,42.32283
"24171-28-7","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",28,2017,"4/28/2017 00:00:00",42.85908,-69.65788,0,0,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",71,0,0.0384,0,0.2261,0,0.8404,0.7715,-183,6.86999988556,1.04726064205,"ROUGH",-69.6456,42.84623
"24171-28-8","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",28,2017,"4/28/2017 00:00:00",42.65732,-69.3076,2,1.4,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",71,0,0.0384,1,0.7444,0,0.4637,1,-215,7.0499997139,1.10122334957,"ROUGH",-69.31997,42.67035
"24171-28-9","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",28,2017,"4/28/2017 00:00:00",42.50598,-69.36712,0,0,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",71,0,0.0384,0,0,0,0.8369,0.7586,-243,7.0499997139,0.38030230999,"SMOOTH",-69.36515,42.49042
"24171-2837-6","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",2837,2017,"4/27/2017 00:00:00",42.59912,-69.56882,0,0,0,NA,0,NA,"SMOOTH","A.SPRING","Age0-2",0,0,"Biomass_KG",71,0,0.0384,0,0,0,0.9511,0.8042,-279,6.6299996376,-0.0479689799249,"SMOOTH",-69.5589,42.58133
"24171-37-11","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",37,2017,"5/3/2017 00:00:00",42.70445,-69.17526,3,6,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",71,0,0.0384,0,0.7006,0,0.4035,1,-138,7.19999980927,0.314352124929,"SMOOTH",-69.16794,42.68763
"24172-27-1","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",27,2017,"10/10/2017 00:00:00",42.14203,-69.81288,18,35,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",72,0,0.0384,0,0.1996,0,0.7551,1,-121,17.4099998474,1.05993080139,"SMOOTH",-69.80915,42.12497
"24172-27-2","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",27,2017,"10/10/2017 00:00:00",42.2649,-69.95173,20,40.4,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",72,0,0.0384,0,0.497,0,0.9514,0.9617,-111,17.3099994659,1.45812356472,"ROUGH",-69.95465,42.2837
"24172-27-3","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",27,2017,"10/11/2017 00:00:00",42.3459,-69.99595,18,45.1,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Count",72,0,0.0384,0,0.5986,0,0.8993,0.8717,-139,17.3500003815,1.47523415089,"ROUGH",-70.00658,42.33245
"24172-27-7","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",27,2017,"10/14/2017 00:00:00",43.25077,-70.00218,3,7.7,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Count",72,0,0.0384,0,0.4961,0,0.699,0.6031,-107,14.6599998474,0.280083954334,"SMOOTH",-69.9887,43.23709
"24172-27-8","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",27,2017,"10/14/2017 00:00:00",43.08604,-70.10976,0,0,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",72,0,0.0384,0,0.1499,0,0.8504,1,-113,15.3499994278,1.04836702347,"SMOOTH",-70.12328,43.09903
"24172-28-10","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",28,2017,"10/18/2017 00:00:00",42.61446,-69.46868,0,0,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",72,0,0.0384,0,0,0,0.9503,0.8242,-241,15.6399993896,0.326703608036,"SMOOTH",-69.45342,42.60022
"24172-28-11","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",28,2017,"10/19/2017 00:00:00",42.51159,-69.13776,1,2.8,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",72,0,0.0384,0,0.1409,0,1,1,-211,15.6199998856,1.01248121262,"ROUGH",-69.1202,42.49978
"24172-28-13","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",28,2017,"10/21/2017 00:00:00",42.09683,-69.46718,3,4.6,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",72,0,0.0384,0,0,0,1,1,-196,16.0399990082,1.00251483917,"ROUGH",-69.4744,42.11346
"24172-28-14","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",28,2017,"10/21/2017 00:00:00",42.17756,-69.41285,11,21,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Count",72,0,0.0384,0,0.2516,0,0.7586,0.7886,-169,16.0399990082,1.21268677711,"ROUGH",-69.41284,42.16072
"24172-28-4","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",28,2017,"10/13/2017 00:00:00",42.69921,-69.86947,0,0,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",72,0,0.0384,0,0.4854,0,0.7892,0.6401,-234,16.0499992371,0.867519438267,"ROUGH",-69.86913,42.68327
"24172-28-5","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",28,2017,"10/13/2017 00:00:00",42.88984,-69.77265,0,0,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",72,0,0.0384,0,0.1179,0,0.7037,0.6891,-228,15.6399993896,0.760167479515,"ROUGH",-69.78571,42.90345
"24172-2837-9","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",2837,2017,"10/18/2017 00:00:00",42.1232,-69.70825,0,0,0,NA,0,NA,"SMOOTH","B.FALL","Age0-2",0,0,"Biomass_KG",72,0,0.0384,0,0.1472,0,0.9541,1,-217,15.8199996948,0.636225581169,"SMOOTH",-69.71487,42.13781
"24172-37-6","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",37,2017,"10/14/2017 00:00:00",43.22076,-69.70932,18,26.6,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",1,0,"Count",72,1,0.0384,1,0.8,0,0.65,0.9489,-94,15.1300001144,1.09356546402,"ROUGH",-69.69565,43.20818
"24181-26-1","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2018,"4/27/2018 00:00:00",42.215,-70.08396,0,0,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",73,0,0.0384,0,0.9,0,1,1,-76,7.15999984741,0.849661052227,"SMOOTH",-70.06896,42.20093
"24181-26-4","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2018,"4/28/2018 00:00:00",42.59065,-70.28342,17,34.2,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",1,0,"Count",73,1,0.0384,1,0.45,0,0.9,1,-82,7.48999977112,1.19112896919,"ROUGH",-70.27829,42.57589
"24181-26-6","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2018,"4/28/2018 00:00:00",42.29395,-70.3414,1,1.1,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",73,0,0.0384,0,0.55,0,1,1,-81,7.85999965668,1.15202403069,"ROUGH",-70.34909,42.31018
"24181-27-2","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",27,2018,"4/27/2018 00:00:00",42.60731,-69.9896,8,18.2,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",73,0,0.0384,0,0.7959,0,0.8952,0.8716,-133,6.84999990463,1.34020972252,"ROUGH",-70.00271,42.62086
"24181-27-3","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",27,2018,"4/27/2018 00:00:00",42.69117,-70.06493,5,8.3,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",1,0,"Count",73,1,0.0384,0,0.7501,0,0.9495,0.9412,-101,6.92999982834,0.234105587006,"SMOOTH",-70.05315,42.67631
"24181-27-5","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",27,2018,"4/28/2018 00:00:00",42.26514,-70.05188,9,11.3,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",73,0,0.0384,0,0.5501,0,0.9499,0.943,-140,7.73000001907,1.53904902935,"ROUGH",-70.03805,42.27711
"24181-28-13","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",28,2018,"5/5/2018 00:00:00",42.34048,-69.94681,0,0,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",73,0,0.0384,0,0.4474,0,0.9017,0.9094,-210,8.42000007629,1.2144715786,"ROUGH",-69.95496,42.35544
"24181-28-15","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",28,2018,"5/6/2018 00:00:00",42.40744,-69.88137,1,3.6,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",73,0,0.0384,0,0.1992,0,0.9529,0.912,-190,8.36999988556,1.31851768494,"ROUGH",-69.88389,42.42291
"24181-28-16","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",28,2018,"5/6/2018 00:00:00",42.4832,-69.90134,2,3.3,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",73,0,0.0384,0,0.3955,0,1,1,-180,8.36999988556,1.3498197794,"ROUGH",-69.89788,42.49781
"24181-2837-14","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",2837,2018,"5/6/2018 00:00:00",42.28505,-69.85491,0,0,0,NA,0,NA,"SMOOTH","A.SPRING","Age0-2",0,0,"Biomass_KG",73,0,0.0384,0,0.2464,0,0.9078,0.9457,-217,8.36999988556,0.0892589613795,"SMOOTH",-69.85178,42.26794
"24182-26-4","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2018,"10/15/2018 00:00:00",42.2408,-70.05032,0,0,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",74,0,0.0384,0,0.4999,0,0.9499,0.9501,-93,14.9799995422,1.43962216377,"ROUGH",-70.0504,42.22447
"24182-2627-3","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",2627,2018,"10/15/2018 00:00:00",42.5303,-69.91641,0,0,0,NA,0,NA,"SMOOTH","B.FALL","Age0-2",0,0,"Biomass_KG",74,0,0.0384,0,0.5874,0,1,1,-172,14.2299995422,0.695690333843,"SMOOTH",-69.91668,42.54389
"24182-27-1","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",27,2018,"10/14/2018 00:00:00",42.1055,-69.91244,3,5,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",74,0,0.0384,0,0.1999,0,0.7,1,-98,15.4799995422,1.19867229462,"ROUGH",-69.90613,42.08899
"24182-27-2","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",27,2018,"10/14/2018 00:00:00",42.13577,-69.78608,0,0,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",74,0,0.0384,0,0.1985,0,0.8565,1,-129,15.4799995422,1.39365661144,"ROUGH",-69.78631,42.14946
"24182-28-5","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",28,2018,"10/22/2018 00:00:00",42.57324,-69.50386,0,0,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",74,0,0.0384,0,0,0,0.9495,0.7515,-267,12.9899997711,0.964698255062,"ROUGH",-69.49491,42.55811
"24182-28-6","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",28,2018,"10/23/2018 00:00:00",42.41034,-69.09871,0,0,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",74,0,0.0384,0,0,0,1,1,-202,13.529999733,1.04332983494,"ROUGH",-69.08813,42.39575
"24182-28-7","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",28,2018,"10/23/2018 00:00:00",42.29954,-69.27353,0,0,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",74,0,0.0384,0,0.1703,0,0.8321,0.8081,-212,13.1899995804,0.535380482674,"SMOOTH",-69.27569,42.31829
"24182-28-8","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",28,2018,"10/23/2018 00:00:00",42.15488,-69.64276,0,0,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",74,0,0.0384,0,0,0,1,1,-235,12.8800001144,0.851577401161,"ROUGH",-69.63283,42.13948
"24182-37-10","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",37,2018,"10/31/2018 00:00:00",43.17558,-69.5664,9,18,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",2,0,"Count",74,2,0.0384,1,0.55,0,0.45,1,-62,11.4899997711,1.47909379005,"ROUGH",-69.54913,43.1902
"24182-37-11","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",37,2018,"11/1/2018 00:00:00",43.19529,-69.36641,26,58.8,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Count",74,0,0.0384,0,0.5391,0,0.708,0.8027,-174,11.4600000381,1.22606861591,"ROUGH",-69.3553,43.2103
"24182-37-9","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",37,2018,"10/31/2018 00:00:00",43.18977,-69.70791,59,174.9,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Count",74,0,0.0384,1,0.85,0,0.8501,1,-107,11.4899997711,1.2256270647,"ROUGH",-69.69777,43.17574
"24191-2627-3","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",2627,2019,"4/26/2019 00:00:00",42.1444,-69.84494,1,1.6,0,NA,0,NA,"SMOOTH","A.SPRING","Age0-2",0,0,"Biomass_KG",75,0,0.0384,0,0.1998,0,0.7533,1,-137,7.35999965668,0.679953277111,"SMOOTH",-69.83827,42.12868
"24191-27-1","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",27,2019,"4/25/2019 00:00:00",42.6202,-70.00761,22,51.7,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",2,0,"Count",75,2,0.0384,0,0.8479,0,0.8966,0.8769,-130,7.46000003815,1.07560884953,"SMOOTH",-69.99562,42.60538
"24191-27-2","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",27,2019,"4/25/2019 00:00:00",42.39218,-70.0344,3,4,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",75,0,0.0384,0,0.95,0,0.9503,1,-92,7.44000005722,1.19000983238,"ROUGH",-70.0393,42.37544
"24191-27-5","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",27,2019,"4/30/2019 00:00:00",43.09108,-70.00995,9,9.6,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",2,0,"Count",75,2,0.0384,0,0.5504,0,0.5512,1,-137,6.89999961853,1.18080675602,"ROUGH",-69.99844,43.10554
"24191-27-6","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",27,2019,"4/30/2019 00:00:00",42.99687,-70.00566,1,1.6,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",75,0,0.0384,0,0.5496,0,0.7496,0.9082,-137,6.80999994278,1.43902111053,"ROUGH",-70.00504,42.97923
"24191-27-8","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",27,2019,"5/1/2019 00:00:00",42.88379,-70.0908,0,0,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",75,0,0.0384,0,0.3012,0,0.6509,0.9178,-81,6.86999988556,1.3267185688,"ROUGH",-70.10663,42.86997
"24191-28-10","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",28,2019,"5/2/2019 00:00:00",42.50639,-69.83501,0,0,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",75,0,0.0384,0,0.0981,0,1,0.935,-224,6.44000005722,0.883378982544,"ROUGH",-69.83692,42.52225
"24191-28-14","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",28,2019,"5/5/2019 00:00:00",42.39942,-69.09072,0,0,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",75,0,0.0384,0,0,0,1,1,-219,6.65999984741,0.697201967239,"SMOOTH",-69.09011,42.41647
"24191-28-15","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",28,2019,"5/5/2019 00:00:00",42.47466,-69.28845,0,0,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",75,0,0.0384,0,0,0,0.9034,0.9201,-225,6.69000005722,0.397466957569,"SMOOTH",-69.27641,42.45975
"24191-28-4","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",28,2019,"4/29/2019 00:00:00",43.04998,-69.82247,0,0,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",75,0,0.0384,0,0.4457,0,0.7891,0.8594,-189,6.83999967575,0.699373304844,"SMOOTH",-69.81204,43.03505
"24191-28-7","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",28,2019,"5/1/2019 00:00:00",42.97409,-69.76417,0,0,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",75,0,0.0384,0,0.2953,0,0.5513,0.7335,-171,6.71999979019,0.954314768314,"ROUGH",-69.77042,42.98989
"24191-28-9","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",28,2019,"5/1/2019 00:00:00",42.54845,-69.8892,0,0,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",75,0,0.0384,0,0.438,0,0.9458,0.89,-176,6.71999979019,0.896008908749,"ROUGH",-69.89089,42.5325
"24192-26-16","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2019,"10/30/2019 00:00:00",42.29449,-70.10194,0,0,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",76,0,0.0384,0,0.7,0,0.9499,0.9479,-87,13.029999733,0.732935667038,"SMOOTH",-70.12015,42.30551
"24192-26-23","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2019,"11/5/2019 00:00:00",42.23524,-70.07156,1,0.7,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",76,0,0.0384,0,0.6,0,1,1,-100,12.6599998474,1.16669201851,"ROUGH",-70.05567,42.22305
"24192-27-1","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",27,2019,"10/13/2019 00:00:00",42.17022,-69.90323,31,39.5,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Count",76,0,0.0384,0,0.0993,0,0.9012,1,-137,14.8599996567,1.35413312912,"ROUGH",-69.90152,42.18479
"24192-27-9","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",27,2019,"10/19/2019 00:00:00",42.26588,-69.9813,31,35.4,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",76,0,0.0384,0,0.6998,0,0.9501,0.9484,-107,13.0999994278,1.2869426012,"ROUGH",-69.97096,42.25119
"24192-28-10","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",28,2019,"10/19/2019 00:00:00",42.48627,-69.51889,0,0,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",76,0,0.0384,0,0,0,0.9491,0.8319,-256,13.3699998856,0.557895720005,"SMOOTH",-69.51092,42.46769
"24192-28-13","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",28,2019,"10/29/2019 00:00:00",42.90052,-69.68984,2,9.1,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Count",76,0,0.0384,0,0.2084,0,0.7339,0.7264,-165,12.6199998856,0.607082605362,"SMOOTH",-69.6996,42.91445
"24192-28-14","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",28,2019,"10/29/2019 00:00:00",42.75445,-69.80756,0,0,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",76,0,0.0384,0,0.1958,0,0.7982,0.7132,-228,12.4299993515,1.09343743324,"ROUGH",-69.79852,42.73951
"24192-28-15","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",28,2019,"10/30/2019 00:00:00",42.49463,-69.82901,0,0,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",76,0,0.0384,0,0.0986,0,1,0.9273,-236,12.9299993515,0.769835233688,"ROUGH",-69.82916,42.47815
"24192-2837-2","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",2837,2019,"10/13/2019 00:00:00",42.24856,-69.54608,0,0,0,NA,0,NA,"SMOOTH","B.FALL","Age0-2",0,0,"Biomass_KG",76,0,0.0384,0,0,0,1,1,-228,15,0.400370657444,"SMOOTH",-69.54618,42.24456
"24192-37-6","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",37,2019,"10/15/2019 00:00:00",42.94363,-69.00524,3,11.8,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Count",76,0,0.0384,0,0.35,0,0.9,0.8992,-132,14.2899999619,1.01113569736,"ROUGH",-69.00151,42.92795
"24192-37-7","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",37,2019,"10/15/2019 00:00:00",42.83138,-69.1856,36,85.9,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",2,0,"Count",76,2,0.0384,0,0.3004,0,0.9501,1,-126,14.2899999619,1.05066609383,"ROUGH",-69.18481,42.81443
"24192-37-8","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",37,2019,"10/15/2019 00:00:00",42.71932,-69.22211,20,81.7,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Count",76,0,0.0384,0,0.65,0,0.4998,1,-118,14.75,1.345261693,"ROUGH",-69.20857,42.70485
"25141-26-1","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2014,"5/2/2014 00:00:00",42.34928,-70.32272,16,19.1,0,NA,0,NA,"SMOOTH","A.SPRING","Age0-2",1,0,"Count",65,1,0.0384,0,0.9,0,0.95,1,-66,7.5,0.870356857777,"SMOOTH",-70.31123,42.3345
"25141-26-2","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2014,"5/2/2014 00:00:00",42.54313,-70.292,26,34.5,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",65,0,0.0384,0,0.45,0,0.95,0.9502,-145,7.42999982834,1.27219891548,"ROUGH",-70.30302,42.55842
"25141-26-3","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2014,"5/2/2014 00:00:00",42.75087,-70.3554,7,6.6,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",1,0,"Count",65,1,0.0384,0,0.75,0,0.9001,0.8954,-67,7.14999961853,1.08183813095,"ROUGH",-70.34298,42.73647
"25141-26-6","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2014,"5/3/2014 00:00:00",43.14922,-70.08555,2,0.8,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",65,0,0.0384,1,0.7497,0,0.8002,0.9038,-116,7.65999984741,1.26835525036,"ROUGH",-70.07317,43.13467
"25141-26-7","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2014,"5/4/2014 00:00:00",42.49248,-70.39715,20,16.4,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",3,0,"Count",65,3,0.0384,0,0.4499,0,1,1,-75,7.67999982834,1.39189243317,"ROUGH",-70.38733,42.47568
